kl_loss_gex,kl_loss_pex,recons_loss_gex,recons_loss_pex,cosine_loss_gex,cosine_loss_pex,adj_loss,spatial_loss,mutual_info_loss,oracle,oracle_self
3.6076799100198675e-12,3.2056883189635066e-12,0.0010430661495774984,0.00038695926195941865,0.001119595835916698,0.001119595835916698,5.534792308026226e-06,0.1545408070087433,0.001354556530714035,0.1339803066645505,0.08048336337208398
3.942591045302812e-12,3.478011064914077e-12,0.0010189362801611423,0.0003389247867744416,0.0011333482107147574,0.0011333482107147574,5.680126832885435e-06,0.1492486298084259,0.0019306933972984552,0.13883649433452205,0.07790473234902325
4.365369610931369e-12,3.721157063041325e-12,0.0009948587976396084,0.00029760607867501676,0.001151067204773426,0.0011510670883581042,5.701719601347577e-06,0.14448674023151398,0.0014134029624983668,0.13054692466949805,0.07268831302743073
4.751820898568626e-12,3.9348043053000215e-12,0.0009705834672786295,0.0002604835608508438,0.0011700079776346684,0.0011700078612193465,5.791905550722731e-06,0.1482660472393036,0.0014185005566105247,0.11117180232618727,0.06353890345653466
5.1434980406772635e-12,4.131377965427285e-12,0.0009491019300185144,0.00022910362167749554,0.0011713391868397593,0.0011713393032550812,5.7775373534241226e-06,0.137643963098526,0.0015794998034834862,0.09308412324580789,0.05060203108725282
5.472989682980822e-12,4.354347611645881e-12,0.0009258876671083272,0.00020335704903118312,0.00118039280641824,0.001180392922833562,5.728625637857476e-06,0.1347292959690094,0.001459625200368464,0.08864395794338852,0.04489561919787546
5.791111080261091e-12,4.60000917565373e-12,0.0009088707156479359,0.00018145157082471997,0.0011834680335596204,0.0011834680335596204,5.835428055434022e-06,0.13062512874603271,0.0012895764084532857,0.096497402449493,0.04909576892937654
6.126564967151582e-12,4.8632395853454025e-12,0.0008909283787943423,0.00016322510782629251,0.0011925232829526067,0.0011925232829526067,5.915473593631759e-06,0.1474379450082779,0.001313885790295899,0.10976514487684748,0.05735729998942948
6.481337602032289e-12,5.149055661013424e-12,0.0008749499102123082,0.00014668153016828,0.0011868479195982218,0.0011868479195982218,5.981630238238722e-06,0.14252308011054993,0.0014014157932251692,0.1248636182875131,0.06725548383625761
6.859320837021565e-12,5.439365537845964e-12,0.0008590352372266352,0.00013442787167150527,0.0011970431078225374,0.0011970432242378592,5.976597094559111e-06,0.12202741205692291,0.0013736331602558494,0.14166029280164563,0.0789451917981728
7.29835983315219e-12,5.7332771342955e-12,0.0008438507793471217,0.0001233025686815381,0.001198131823912263,0.001198131823912263,6.0338620642141905e-06,0.1259038895368576,0.0012675750767812133,0.15993128732467402,0.09223171068964768
7.753778522023858e-12,6.0426164939786364e-12,0.0008323928341269493,0.00011398246715543792,0.0012062069727107882,0.0012062069727107882,6.107685294409748e-06,0.12417852878570557,0.0012225998798385262,0.1777213152166542,0.10520794860778246
8.208853735647281e-12,6.372324109354954e-12,0.0008238059235736728,0.00010627604206092656,0.0012079389998689294,0.0012079388834536076,6.132311682449654e-06,0.1299218088388443,0.0012617710744962096,0.19590087986672197,0.12012057067165403
8.669583280440651e-12,6.720733778525778e-12,0.0008106095483526587,0.0001010956329992041,0.0012087553041055799,0.0012087553041055799,6.107822628109716e-06,0.13255317509174347,0.0012800603872165084,0.21169422249850886,0.13415796293092702
9.134103196029031e-12,7.092748263715087e-12,0.0008022674592211843,9.665534889791161e-05,0.001207247143611312,0.001207247143611312,6.169718744786223e-06,0.13676221668720245,0.001226142281666398,0.22898710534134045,0.15042229830412668
